DEMUC,CHUDECON,MASO,CAUHOI,CAUTRALOI,GIAITHICH
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0541,Hưỡng dẫn chăm sóc tại nhà cho bệnh nhân đái tháo đường,"2. Hoạt động thể lực
2.1 Lợi ích: Cải thiện đường huyết, kiểm soát cân nặng, giảm nguy cơ bệnh tim mạch.
2.2 Nguyên tắc chung:
  + Kiểm tra sức khỏe trước khi tập nếu có biến chứng tim mạch, thần kinh, võng mạc.
  + Không tập nếu đường huyết >14,0 mmol/L hoặc <5,5 mmol/L.
  + Theo dõi đường huyết trước và sau khi tập, tránh hạ đường huyết bằng cách giảm liều insulin hoặc bổ sung carbohydrate khi cần.
2.3 Khuyến cáo:
  + Tập 150 phút/tuần, chia thành ít nhất 5 ngày.
  + Bài tập phù hợp: đi bộ, bơi lội, tập kháng lực (2-3 lần/tuần).
  + Tránh ngồi lâu, nên đứng dậy vận động mỗi 20-30 phút.",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0542,Hưỡng dẫn chăm sóc tại nhà cho bệnh nhân đái tháo đường,"3. Dinh dưỡng
3.1. Nguyên tắc chung
 + Ăn đủ chất, cân bằng giữa glucid (50-60%), lipid (20-30%), protein (15-20%).
 + Kiểm soát đường huyết, duy trì cân nặng hợp lý.
 + Hạn chế đường đơn, thực phẩm chế biến sẵn, ăn nhạt.
3.2. Kiểm soát cân nặng
 + Người thừa cân cần giảm 5-10% trọng lượng cơ thể trong 3-6 tháng.
 + Cân nặng lý tưởng = Chiều cao (m)² × 22.
 + Hạn chế năng lượng dư thừa, chia nhỏ bữa ăn hợp lý.
3.3. Lựa chọn thực phẩm
 + Glucid: Chọn thực phẩm có chỉ số đường huyết thấp (gạo lứt, khoai lang, rau xanh).
 + Lipid: Hạn chế chất béo bão hòa (mỡ động vật), ưu tiên dầu thực vật.
 + Protein: Tăng cường cá, thịt nạc, đậu phụ, hạn chế nội tạng động vật.
 + Chất xơ: Ăn rau xanh, hoa quả ít đường (ổi, táo, cam).
 + Muối: Giảm dưới 5g/ngày.
 + Rượu bia: Uống có kiểm soát, tối đa 1-2 đơn vị/ngày.
3.4. Phân bố bữa ăn
 + 3 bữa chính/ngày, bữa phụ cá nhân hóa theo nhu cầu.
 + Tránh bữa phụ có đường huyết cao, nên chọn thực phẩm giàu chất xơ, ít tinh bột.",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng ,Q0543,Dự phòng bệnh nha chu và sâu răng,"Làm thế nào để có mô nướu khỏe mạnh ?
+ Chải răng đúng cách (hướng dẫn chi tiết tại mục ""Hướng dẫn vệ sinh răng miệng"")
+ Vệ sinh răng miệng bổ túc: tăm nước, bàn chải kẽ, chỉ nha khoa và nước súc miệng
+ Khám răng miệng và lấy cao răng định kỳ 3 - 6 tháng/lần
+ Ăn uống lành mạnh (hạn chế chất đường ngọt, tăng cường rau xanh, vitamin C, D và canxi)
+ Uống đủ nước, chia thành nhiều ngụm nhỏ liên tục trong ngày
+ Hạn chế sử dụng thuốc lá và rượu bia
+ Kiểm soát đường huyết ổn định",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng ,Q0544,Dự phòng khô miệng,"Làm thế nào để giảm bớt tình trạng khô miệng ?
+ Uống nước thường xuyên, nhiều ngụm nhỏ trong ngày
+ Kích thích nước bọt tự nhiên (Nhai kẹo cao su không đường hoặc xylitol, ăn trái cây mọng nước)
+ Sử dụng sản phẩm hỗ trợ giữ ẩm (nước bọt nhân tạo, gel giữ ẩm miệng, xịt miệng giữ ẩm)
+ Hạn chế sử dụng kem đánh răng chứa SLS (Sodium Lauryl Sulfate)
+ Khám răng miệng định kỳ 3 - 6 tháng/lần
+ Kiểm soát ổn định đường huyết
+ Trao đổi với bác sĩ y khoa về thuốc đang sử dụng nếu khô miệng do thuốc điều trị ĐTĐ
+ Tránh sử dụng thức ăn có đường, thuốc lá, rượu bia, cafe
+ Tránh sử dụng nước súc miệng có cồn
",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng ,Q0545,Dự phòng hôi miệng,"Làm thế nào để giảm bớt tình trạng hôi miệng ?
+ Chải răng đúng cách và chải lưỡi (hướng dẫn chi tiết tại mục ""Hướng dẫn vệ sinh răng miệng"")
+ Vệ sinh răng miệng bổ túc: tăm nước, bàn chải kẽ, chỉ nha khoa và nước súc miệng
+ Khám răng miệng và lấy cao răng định kỳ 3 - 6 tháng/lần
+ Uống đủ nước và giữ ẩm miệng
+ Chế độ ăn hợp lý (tránh các thực phẩm gây mùi như tỏi, hành; tăng cường rau xanh)
+ Đi khám để phát hiện và điều trị nguyên nhân (viêm nướu, sâu răng, viêm nha chu, trào ngược dạ dày, viêm amidan, đái tháo đường không kiểm soát,...)
+ Hạn chế sử dụng thuốc lá",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0546,Có phải bàn chải nào cũng có thể chải răng hiệu quả ?,"Bàn chải có đầu nhỏ, dễ len vào mọi ngóc ngách trong miệng
+ Lông bàn chải mềm, đường kính nhỏ 
+ Thay bàn chải mỗi 3 tháng hoặc sớm hơn nếu lông bị cong, xơ
+ Không có sự khác biệt giữa bàn chải điện và bàn chải thường nếu chải răng đúng cách. Bàn chải điện sẽ phù hợp với trẻ em, bệnh nhân khó cử động tay hoặc đang mang khí cụ chỉnh hình
Việc chọn đúng bàn chải giúp làm sạch răng hiệu quả, phòng ngừa sâu răng và viêm nướu.",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0547,"Làm gì cũng phải có nguyên tắc, và chải răng cũng vậy! ","Thời lượng: Ít nhất 2 phút.
Tần suất: tối thiểu 2 lần/ngày
Thời điểm chải: buổi sáng sau khi ăn và trước khi đi ngủ
Cầm bàn chải chắc gọn trong bàn tay và có điểm tựa. Không áp lực mạnh lên răng và nướu.
Chải sạch mặt ngoài, mặt trong và mặt nhai của răng
Chải sạch lưỡi.
Không súc miệng với nước nhiều ngay sau khi đánh răng, vì làm giảm nồng độ và hiệu quả của Fluor trong kem đánh răng.",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0548,Liệu chải răng chỉ đơn giản là chải răng? Nên chải răng thế nào cho phù hợp ?,"Phương pháp Bass cải tiến
Đặt bàn chải ngang, nghiêng một góc 45 độ so với trục răng, lông bàn chải ngang đường viền nướu.
Ép nhẹ cho lông bàn chải lấn vào khe nướu
Vừa ép vừa dùng lực rung nhẹ và kéo bàn chải tới lui biên độ nhỏ (1 – 2mm)
Kết thúc bằng động tác quét về phía mặt nhai
Một lần chải 3 răng, sau đó di chuyển bàn chải sang vùng kế tiếp
Phù hợp với tất cả BN, BN có vùng kẽ răng mở rộng, lộ cổ răng

Phương pháp Stillman cải tiến
Đầu của lông bàn chải đặt ở phần nướu dính, hướng về phía chóp, lông bàn chải 1 phần ở trên nướu, 1 phần ở trên cổ răng
Ép lông bàn chải vào nướu, tạo góc 45 độ, thấy nướu trắng ra, dùng động tác xoay, rung nhẹ nhàng
Sử dụng mặt bên của bàn chải. Đầu lông bàn chải không đi vào khe nướu
Kết thúc bằng động tác quét về phía mặt nhai
Phù hợp cho các BN tụt nướu và mòn cổ răng

Phương pháp Charter
Bàn chải nghiêng 45 độ ở viền nướu và cổ răng, hướng về mặt nhai
Dùng động tác xoay và rung nhẹ tại chỗ
Phù hợp khi gai nướu không lấp đầy các khoảng kẽ răng. Khi kẽ răng mở rộng, phương pháp này giúp làm sạch mặt tiếp cận của răng.
Phù hợp với BN đang lành thương sau phẫu thuật nha chu, bệnh nhân mang mắc cài chỉnh nha, BN mang phục hình cố định.",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0549,Nếu chỉ chải răng thôi liệu có đủ ?,"Có khoảng 80% vị trí không được làm sạch khi chải răng.
Các vị trí này rất dễ bị bỏ sót: lưỡi, niêm mạc miệng, kẽ răng (khi được gai nướu lấp đầy) 
=> Cần phải vệ sinh răng miệng bổ túc. Vệ sinh 1 - 2 lần/ngày, đặc biệt là sau khi ăn, sau khi chải răng",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0550,Các biện pháp vệ sinh răng miệng bổ túc,"Chỉ nha khoa hoặc cây giữ chỉ
Lấy đoạn chỉ 50 cm, quấn chỉ vào 2 ngón tay giữa 
Cầm giữ chỉ bằng ngón trỏ và cái, sau đó đưa nhẹ nhàng vào giữa kẽ răng (Nếu sử dụng cây giữ chỉ thì bỏ qua 2 bước đầu)
Đưa chỉ nhẹ nhàng, ôm theo mặt bên răng và xuống đến dưới nướu
Kéo chỉ theo chiều lên xuống, tới lui để làm sạch mặt bên. 1 kẽ răng cần đi chỉ 2 lần, mỗi lần áp sát vào 1 bên răng.
Tiếp tục thao tác cho đến khi làm sạch hết tất cả kẽ răng

Bàn chải kẽ răng
Lựa chọn bàn chải có đường kính phù hợp, phải hơi lớn hơn khoảng kẽ răng cần làm sạch
Dùng cử động vào ra để lấy đi mảng bám và mảnh vụn thức ăn
Thận trọng để tránh phần lõi kim loại hay nhựa gây tổn thương răng và mô mềm
Khi dùng bàn chải để làm sạch răng trụ implant, phải đặc biệt cẩn thận để không làm xước bề mặt implant

Bàn chải 1 túm lông
Hiệu quả nhất trong việc làm sạch
Đặt bàn chải 1 túm lông sát đường viền nướu
Động tác xoay với áp lực vừa phải 
Làm sạch từng răng

Tăm nước
Lựa chọn đầu tăm nước và áp lực nước phù hợp (hình ảnh). Nếu mới sử dụng, nên điều chỉnh áp lực nước thấp, sau đó tăng dần.
Đặt đầu tăm nước vào miệng trước khi bật máy để tránh nước bắn ra ngoài.  
Hướng tia nước vào vùng kẽ răng và viền nướu, giữ một góc 45 độ so với nướu.  
Di chuyển chậm theo đường viền nướu và giữa các răng.  
Dừng lại vài giây ở mỗi kẽ răng để loại bỏ mảng bám hiệu quả.  
Súc miệng lại bằng nước sạch 
Kiểm tra lại với lưỡi xem còn mảng bám hay thức ăn mắc kẽ răng không.

Nước súc miệng
Không thể thay thế chải răng. Chỉ dùng để hỗ trợ thêm sau khi chải răng. Hỏi ý kiến bác sĩ răng hàm mặt để sử dụng loại nước/thuốc súc miệng phù hợp
Chải răng sạch trước khi dùng nước súc miệng
Dùng nắp chai hoặc cốc đo đi kèm, lấy khoảng 10–15 ml (khoảng 1 nắp đầy), tùy theo hướng dẫn của sản phẩm.
Ngậm nước súc miệng và súc kỹ toàn bộ khoang miệng trong 30–60 giây. Nếu có thể, nghiêng đầu để nước tiếp cận các vùng trong răng hàm.
Sau khi súc, nhổ ra hoàn toàn. Tuyệt đối không nuốt nước súc miệng.
Tránh ăn/uống sau khi súc miệng.",
,,Q0551,,,
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0551,Các dấu hiệu cảnh báo bạn có nguy cơ mắc ĐTĐ,"Đái tháo đường có thể bắt đầu từ miệng – bạn có đang bỏ sót dấu hiệu cảnh báo?
Tại phòng khám nha khoa, một số vấn đề răng miệng bạn đang gặp phải có thể là cảnh báo sớm cho thấy bạn đang có nguy cơ mắc bệnh đái tháo đường (ĐTĐ). Đặc biệt nếu bạn có các triệu chứng sau:
Viêm nướu hoặc nha chu kéo dài, điều trị nhiều lần nhưng vẫn không khỏi.
Sâu nhiều răng cùng lúc, sâu lan nhanh hoặc tái phát sau khi đã trám.
Miệng hay bị khô, gây khó chịu, hôi miệng hoặc dễ bị sâu răng.
Có cảm giác nóng rát trong miệng, vị kim loại hoặc vị lạ.
Nhiễm nấm miệng (tưa trắng), hoặc vết loét miệng lâu lành.
Răng lung lay, tụt nướu, chảy máu khi đánh răng.
Mảng bám và cao răng hình thành nhanh, dù đã làm sạch trước đó không lâu.
Những biểu hiện này không đơn thuần chỉ là các vấn đề răng miệng – chúng có thể là dấu hiệu cơ thể bạn đang rối loạn chuyển hóa hoặc hệ miễn dịch suy yếu, điều thường gặp ở người mắc ĐTĐ.
 Nếu bạn nhận thấy một hoặc vài dấu hiệu trên, đừng chủ quan. Hãy trao đổi với nha sĩ – họ có thể đề nghị bạn kiểm tra đường huyết để phát hiện sớm nguy cơ và hỗ trợ bạn kiểm soát tốt sức khỏe răng miệng lẫn toàn thân.",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0552,Nhắc nhở dành cho bệnh nhân có tình trạng ĐTĐ,"Chăm sóc răng miệng tốt là một cách yêu thương chính mình khi sống chung với đái tháo đường.
🔹 Người mắc đái tháo đường có nguy cơ cao mắc bệnh nướu răng
Dù bạn có thể đang chăm sóc răng miệng đều đặn, nhưng với tình trạng ĐTĐ, bạn vẫn có nguy cơ cao gặp các vấn đề về nướu.
Giống như ĐTĐ, bệnh nướu răng là một tình trạng mãn tính, cần được theo dõi suốt đời và chăm sóc chuyên nghiệp bởi nha sĩ.
🔹 Vì sao cần đặc biệt chú ý đến nướu răng khi bạn có ĐTĐ?
Bệnh nướu răng không điều trị kịp thời có thể gây mất răng, và làm cho việc kiểm soát đường huyết trở nên khó khăn hơn.
Đáng lưu ý, bệnh nướu có thể tiến triển âm thầm, không có triệu chứng rõ ràng ở giai đoạn đầu.
-> Vì vậy, ngay cả khi nha sĩ cho biết hiện tại bạn không bị bệnh nướu, bạn vẫn cần kiểm tra định kỳ để phát hiện sớm và điều trị kịp thời.
🔹 Dấu hiệu cảnh báo bệnh nướu răng mà bạn cần lưu ý:
Nướu đỏ hoặc sưng
Nướu chảy máu, hoặc thấy máu trong bồn rửa sau khi đánh răng
Miệng có vị lạ hoặc vị khó chịu
Răng trông dài hơn do tụt nướu
Răng lung lay, di chuyển hoặc có khoảng cách tăng lên
Nhiều mảng bám hoặc cao răng tích tụ nhanh
🔹 Chăm sóc răng miệng đúng cách tại nhà – bạn nên:
Đánh răng 2 lần mỗi ngày bằng bàn chải tay hoặc bàn chải điện với cách chải răng phù hợp với tình trạng của mình
Làm sạch kẽ răng bằng bàn chải kẽ (nếu có thể), hoặc sử dụng chỉ nha khoa
Dùng kem đánh răng hoặc nước súc miệng chuyên dụng có khả năng chống mảng bám (nếu được nha sĩ khuyến nghị)
Và đừng quên:
Khám răng định kỳ theo chỉ định của nha sĩ (ít nhất 2 lần/năm)
Thông báo cho nha sĩ về tình trạng kiểm soát ĐTĐ, kết quả xét nghiệm gần nhất, và bất kỳ thay đổi nào trong điều trị thuốc
Duy trì cả sức khỏe răng miệng và sức khỏe toàn thân bằng việc theo dõi y tế và nha khoa thường xuyên",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0553,Các dấu hiệu cảnh báo bạn đang gặp tình trạng răng miệng nghiêm trọng cần đi gặp nha sĩ,"Dấu hiệu cho thấy bạn đang gặp vấn đề răng miệng nghiêm trọng – cần gặp nha sĩ sớm
Dù bạn có đang mắc bệnh đái tháo đường hay không, vẫn có những dấu hiệu cảnh báo rõ ràng cho thấy tình trạng răng miệng của bạn đang xấu đi và cần được nha sĩ kiểm tra càng sớm càng tốt:
Nướu sưng đỏ, đau hoặc chảy máu thường xuyên.
Hơi thở hôi kéo dài dù đã đánh răng và súc miệng đều đặn.
Răng lung lay, tụt nướu, ê buốt khi ăn uống.
Sâu nhiều răng cùng lúc, răng bị vỡ, đổi màu, hay đau dai dẳng.
Miệng khô, nóng rát, có cảm giác khó chịu bất thường.
Vết loét hoặc tổn thương trong miệng lâu lành (quá 7–10 ngày).
Xuất hiện mảng trắng, nấm miệng hoặc cảm giác vị lạ trong miệng.
Cao răng bám dày, mảng bám tái phát nhanh sau khi cạo vôi.
 -> Những dấu hiệu này không chỉ ảnh hưởng đến răng miệng mà còn có thể liên quan đến sức khỏe toàn thân, đặc biệt ở những người có yếu tố nguy cơ như tiền sử gia đình mắc đái tháo đường, hút thuốc, stress kéo dài, hoặc hệ miễn dịch suy yếu.
Nếu bạn đang gặp một hoặc vài dấu hiệu trên, đừng đợi đến khi quá muộn. Hãy đặt lịch khám nha sĩ để được kiểm tra và tư vấn kịp thời!",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0554,Vì sao tôi cần kiểm tra sức khỏe răng miệng của mình?,"Người mắc đái tháo đường (ĐTĐ) có nguy cơ cao gặp các vấn đề răng miệng như viêm nướu, viêm nha chu, sâu răng, khô miệng, đặc biệt là viêm nha chu – tình trạng có mối liên hệ chặt chẽ với ĐTĐ.
Dù bạn chăm sóc răng miệng tốt, điều đó vẫn có thể chưa đủ nếu bạn đang sống chung với ĐTĐ.
Giống như ĐTĐ, bệnh nướu răng là một bệnh mạn tính, cần được theo dõi và điều trị chuyên nghiệp. Nếu không phát hiện kịp thời, bệnh có thể gây mất răng và làm khó kiểm soát đường huyết.
👉 Khám răng định kỳ giúp phòng ngừa biến chứng, hỗ trợ kiểm soát tốt ĐTĐ và nâng cao sức khỏe toàn thân.",
